Establishment_PredictedPowerScore,Establishment_ID,Establishment_Rank,Establishment_Street,Establishment_Name
95.9528321299,90226,749,WHIPPLE RD,CATFISH HAVEN
95.9558667396,63865,750,E. MAIN STREET,CENTERPLATE / MAIN KITCHEN ARENA
95.9580937463,42787,751,N. ADAMS STREET,SERENDIPITY
95.9588064918,98639,752,DUTCHMANS LN,PEKING CITY EXPRESS
95.9621055162,66139,753,BROWNSBORO ROAD,MCDONALD'S
95.9631045341,90132,754,MUD LANE SUITE 102,PENN STATION
95.9642738226,70643,755,S. 4TH STREET,MINARDI HALL
95.970170682,86037,756,FERN VALLEY ROAD,MCDONALD'S
95.9704548491,99865,757,RIVER RD.,BEARNO'S BY THE BAY
95.9720045104,56580,758,S. SHELBY STREET,VOLUNTEERS OF AMERICA
95.9762103229,92295,759,SHELBYVILLE RD,DUNKIN DONUTS #351288
95.9780927252,33630,760,BARDSTOWN RD,WENDY'S
95.9783046731,43827,761,E BRANDEIS AVENUE,U OF L BELKNAP / UNIVERSITY CLUB
95.9826650542,94316,762,RESOURCE WAY,COMFORT SUITES
95.9935983237,34667,763,HURSTBOURNE CLUB LANE,HURSTBOURNE COUNTRY CLUB
95.9962137344,96424,764,BARDSTOWN RD.,EAT A PITA
96.0038766577,77990,765,TANGELO DRIVE,ST. BERNARD CONCESSION
96.0041527234,33264,766,BARDSTOWN ROAD,BAKERY
96.0041527234,69814,767,W. ORMSBY AVENUE,AMICI
96.0069867669,90392,768,ORMSBY STATION RD,GUACAMOLE
96.0098836906,97827,769,BLANKENBAKER PKWY,TACO BELL / LONG JOHN SILVERS
96.0112879565,78850,770,FRANKFORT AVENUE,VARANESE
96.0133204147,90869,771,CRITTENDEN DRIVE,BURGER KING #889
96.0181486709,34827,772,BONNYCASTLE AVENUE,BONNYCASTLE CLUB
96.0195437361,33655,773,W. KENTUCKY ST,WAGON WHEEL FAST FOODS
96.0219726196,100280,774,FRANKFORT AVE.,TIME FOR THAI
96.0269281302,35154,775,W. BROADWAY,CITY CAFE
96.0288537099,34692,776,SOUTHSIDE DR,KEN BOWL LANES
96.0314917223,88273,777,FAIRDALE ROAD,DAIRY QUEEN
96.0341234887,90128,778,S. 4TH STREET,QDOBA #2632
96.0345466013,92939,779,PFLANZ AVE,PORTLAND BEER DEPOT
96.0360831475,101211,780,PAYNE ST,CIAO
96.0360831475,101518,781,W BROADWAY,MCDONALD'S
96.0360831475,101703,782,EASTERN PKWY,COTTAGE INN
96.0360831475,101786,783,S. 7TH STREET ROAD,WHITE CASTLE  #13
96.0360831475,101824,784,SHELBYVILLE ROAD,LITTLE GREEK
96.0360831475,101825,785,DIXIE HWY,MEDITERRANEAN GYROS
96.0377695925,82250,786,PARK PLAZA AVENUE,HILTON GARDEN INN
96.0413408424,67031,787,COLUMBINE DRIVE,ST ANDREW INSIDE CONCESSION
96.0435735285,100140,788,S. FLOYD STREET,VILLE GRILL
96.0477315048,100654,789,BROWNSBORO ROAD,DUNKIN DONUTS #354642
96.0503226457,91011,790,W CHESTNUT ST,CHESTNUT HOUSE
96.0516439822,88037,791,NORTON HEALTHCARE BLVD,DAIRY QUEEN
96.0548750244,93249,792,W OAK ST,GRADY'S BAR & GRILL
96.0594095061,78298,793,S. 7TH STREET ROAD,SUBWAY
96.0617291315,34802,794,RIVER RD,KNIGHTS OF COLUMBUS
96.0618420328,99374,795,BARDSTOWN ROAD,RAISING CANE'S
96.0633611399,63905,796,S. 2ND STREET,PAPA JOHN'S PIZZA #81
96.0736669013,98097,797,POPLAR LEVEL RD,CHEZSENEBA
96.0754219151,99021,798,W BROADWAY,SAM'S FAST FOOD
96.0880011693,73647,799,S. 2ND STREET,CENTER FOR WOMEN & FAMILIES
96.0952713913,77775,800,OLD HENRY ROAD,LADY FINGERS CATERING
96.0983717684,95319,801,PHILLIPS LN,KY KINGDOM FOOD COURT
96.0985145557,32593,802,DIXIE HWY,MCDONALD'S RESTAURANT #1
96.099126477,34839,803,N. 4TH AVE,RIVUE
96.1020764645,84757,804,S. 4TH STREET,LA COCINA DE MAMA KITCHEN
96.1066848124,96111,805,S HURSTBOURNE PKWY,NOODLES & COMPANY
96.1069676751,84971,806,DUPONT CIRCLE,SUBWAY
96.1124223674,38634,807,TAYLOR BLVD.,DEJA VU.
96.1133826986,36491,808,W BROADWAY,WHITE CASTLE #15
96.1150136529,34896,809,BARDSTOWN RD,ARBY'S #263
96.1165603184,35159,810,W BROADWAY,SUBWAY
96.1176770397,59047,811,DIXIE HIGHWAY,WENDY'S
96.1221991288,59048,812,OUTER LOOP,MR. GATTI'S
96.1275679332,67026,813,GREENWOOD ROAD,PRP MAGNET SCHOOL CONCESSION / OUTSIDE
96.1315798861,63298,814,MUD LANE,PAPA JOHN'S PIZZA 1450
96.1360301358,34073,815,N. HURSTBOURNE PARKWAY,BRISTOL BAR & GRILLE - EAST
96.1382967529,81484,816,U.S. HIGHWAY 42,BLACKSTONE GRILLE
96.1383852249,68549,817,CANE RUN ROAD,WENDY'S
96.1560336121,89675,818,SUMMIT PLAZA DRIVE,DRAKE'S BHG LOUISVILLE #2
96.1568816044,94341,819,ABRAHAM FLEXNOR WAY,JEWISH HOSPITAL MAIN KITCHEN
96.1584854456,83672,820,PRESTON HIGHWAY,LIN CHINA CAFE
96.1659315918,94420,821,BUECHEL BANK RD.,SODEXO @ GENERAL ELECTRIC #4
96.1681574095,89932,822,BRECKENRIDGE LANE,BRUEGGERS BAKERY CAFE
96.1697960963,90227,823,DAVENTRY LN,QDOBA
96.1760183292,67851,824,PHILLIPS LN,COURTYARD AT MARRIOTT
96.180327169,79597,825,PRESTON HIGHWAY,PENN STATION
96.1825939555,33374,826,SWAN ST,AMVETS POST #1
96.1848502265,66873,827,LEWISTON DRIVE,ST. LAWRENCE FOOTBALL CONCESSIONS
96.1854088358,92868,828,N. 2ND ST.,SIDEBAR
96.1929321635,86177,829,GARDINER POINT DRIVE,GARDINER POINT RESIDENCE HALL
96.1970530577,92038,830,DIXIE HWY,CHILI'S
96.1974773518,95623,831,"FERN VALLEY RD., SUITE 113",LOS CABALLOS
96.1979273038,68545,832,CORPORATE CAMPUS DRIVE,EMBASSY SUITES HOTEL
96.2015163643,33088,833,HIKES LANE,GOLDEN NUGGET BAR
96.2035067593,32727,834,DUTCHMAN'S LANE,RUTH'S CHRIS STEAK HOUSE
96.2036555673,36820,835,FRANKFORT AVENUE,IRISH ROVER CLUB
96.209247408,70508,836,FRANKFORT AVENUE,CAFFE CLASSICO
96.2156943485,95806,837,BARDSTOWN RD.,SMOKEHOUSE BBQ
96.2168091272,84372,838,SHELBYVILLE ROAD,EL NOPAL
96.2211969119,75206,839,LEXINGTON ROAD,HOMEMADE ICE CREAM & PIE KITCHEN
96.223715375,99402,840,SIGNATURE DRIVE,BAYMONT INN AND SUITES
96.2267310198,93506,841,DEL MARIA WAY,EL TENAMPA BAR & GRILL
96.2280903882,38607,842,BARDSTOWN ROAD,SUBWAY #6322
96.2310959742,90821,843,AMBROSSE LANE,SONIC DRIVE-IN
96.2419748807,52797,844,BRECKENRIDGE LANE,RAFFERTY'S RESTAURANT & BAR
96.2476511186,45368,845,BARDSTOWN ROAD,BOOTLEG BARBEQUE
96.2481933305,60878,846,SPRINGHURST BLVD,RAFFERTY'S RESTAURANT & BAR
96.2485498391,34680,847,SHELBYVILLE RD,MCDONALD'S RESTAURANT #16
96.2492879687,64938,848,VALLEY COLLEGE DRIVE,PONDER CREEK
96.2495860459,35070,849,W. CHESTNUT ST,BODY SHOP
96.254999649,85484,850,OUTER LOOP SUITE 118,TUSCANY ITALIAN RESTAURANT
96.2561819975,73598,851,W JEFFERSON STREET,MARRIOTT RESTAURANT
96.2566597362,70164,852,CRITTENDEN DRIVE,HILTON GARDEN INN
96.2568268463,91381,853,MUD LN,ZAXBYS
96.2577406662,92585,854,CENTRAL AVENUE,SILVER SPOON 2
96.2617088344,43368,855,CHENOWETH LANE,HEINE BROTHERS COFFEE
96.2639316495,94873,856,BARDSTOWN RD.,HIGHLANDS TAP ROOM
96.2669128582,46828,857,BRECKENRIDGE LANE,WENDY'S
96.2680948485,90365,858,DIXIE HIGHWAY,SUBWAY
96.2722209439,86689,859,WILLIS AVENUE,KAYROUZ CAFE
96.2725545074,90928,860,DIXIE HIGHWAY,KHALIL'S
96.2726162533,79497,861,OUTER LOOP,EAST CHINA
96.2746848487,62546,862,BROWSBORO ROAD,GRAETER'S ICE CREAM
96.2754839981,34175,863,OUTER LOOP,EL NOPAL
96.2792327638,90486,864,S 2ND ST,BEEF O'BRADY'S
96.2832541719,99061,865,S. 5TH STREET,SHIRAZ
96.2893436734,100013,866,NEW CUT RD.,FIRST STRING SPORTS
96.2904174555,91668,867,PRESTON HWY,ST RITA BASKETBALL/FOOTBALL CONCESSION
96.2908417496,96518,868,TAYLORSVILLE RD.,BASKIN ROBBINS
96.2937736887,44344,869,FERN VALLEY ROAD,SUB STATION II
96.2980788712,35165,870,W BROADWAY,KFC Y052-023
96.303451292,33092,871,W. HILL STREET,RETIRED SERVICEMEN'S CLUB
96.30551387,84673,872,DIXIE HIGHWAY,ROOSTERS
96.3068214776,94493,873,BUECHEL BANK RD.,SODEXO @ GE #5
96.3076085412,96328,874,DIXIE HWY.,EL NOPAL
96.3083446167,90681,875,S. 4TH STREET,GORDON BIERSCH BREWERY RESTAURANT
96.3092033948,61486,876,FISHER PARK DRIVE,TACO BELL #20133
96.3120886827,48613,877,FRANKFORT AVENUE,EL MUNDO
96.3146284929,53397,878,N. HUBBARDS LANE,MCDONALD'S
96.3151025586,97204,879,W. BROADWAY,DUKES SPORTS BAR
96.3151025586,100177,880,W. MARKET ST.,BAZO'S FRESH MEXICAN GRILL
96.3164452024,76230,881,ANTONIA WAY,CHILI'S
96.3228513315,90826,882,PRESTON HWY,BURGER KING
96.3232282071,67435,883,FRANKFORT AVENUE,VOLARE RISTORANTE
96.3307627729,33830,884,E BURNETT AVE,MANUAL STADIUM HOME CONCESSON
96.3393901983,89364,885,MUD LANE,#1 CHINESE RESTAURANT
96.3406153313,35158,886,W. BROADWAY,FREDDIE'S BAR
96.3436912434,89772,887,TAYLORSVILLE ROAD,DAIRY QUEEN
96.344641564,39080,888,OUTER LOOP,KFC
96.3455729286,34407,889,W. MAIN ST,AMERICAN LEGION SHAWNEE POST #193
96.3471020535,38191,890,BLUEGRASS PARKWAY,ADP CAFE
96.3494574451,66831,891,S. HURSTBOURNE PARKWAY,CARRABBA'S ITALIAN GRILL #6801
96.3520306632,96694,892,BARDSTOWN RD.,EL NOPAL
96.3525098011,96061,893,DIXIE HWY.,PENN STATION
96.3555300742,36516,894,W. MARKET STREET,EXECUTIVE CLUB
96.3617397714,37108,895,BARDSTOWN ROAD,SKYLINE CHILI #2
96.3619823662,46827,896,PRESTON HIGHWAY,SUBWAY SANDWICHES
96.3639547165,62737,897,TIMBERWOOD CIRCLE,PLAINVIEW SWIM & TENNIS CENTER
96.367807644,72900,898,S. 4TH STREET,HOWL AT THE MOON
96.3681856885,86220,899,MITSCHER AVENUE,PEPPERMINT
96.3697985966,90129,900,DIXIE HWY,QDOBA
96.3737638487,99272,901,DIXIE HWY,ZAXBY'S
96.374269068,92095,902,HENDRICKS DR,MANGO'S MEXICAN GRILL
96.378510348,90118,903,S. 3RD STREET,QDOBA MEXICAN GRILL
96.3787956954,94766,904,MAIN ST.,PLUMP PEACOCK BAKERY
96.3820591269,34729,905,TAYLORSVILLE RD,BEARNO'S RESTAURANT
96.383335036,88056,906,BROWNSBORO ROAD,DAIRY QUEEN
96.3843476741,78964,907,TIMBER RIDGE DRIVE,HANABI SUSHI & JAPANESE CUISINE
96.3862897129,94494,908,BUECHEL BANK RD.,SODEXO @ GE #1
96.3868485853,33733,909,HURSTBOURNE LANE,SUBWAY
96.3878398737,89520,910,SPRINGHURST COMMONS DRIVE,HOMEMADE ICE CREAM & PIE KITCHEN
96.3887280044,60974,911,S FLOYD ST,EHRLER'S STAND #17
96.3892443897,88170,912,E. MARKET STREET,HARVEST RESTAURANT
96.3911330523,86330,913,SUMMIT PLAZA DRIVE,ZOE'S KITCHEN
96.3922471841,41769,914,SHELBYVILLE ROAD,PIZZA HUT#013423
96.3926619623,48150,915,S. 4TH STREET,COURTYARD CAFE BY MASTERSONS
96.3934741729,33726,916,DIXIE HWY,DOMINO'S PIZZA #1436
96.3963879093,86962,917,OXMOOR COURT,CHUY'S #22
96.4040083831,33545,918,NEW CUT ROAD,PIZZA HUT #013420
96.4045727379,79588,919,BARDSTOWN ROAD,HOMEMADE ICE CREAM & PIE KITCHEN
96.4070814771,62580,920,KILN COURT-BLDG. #D,UPPER CRUST
96.4137819988,57727,921,CENTRAL AVENUE,WINNER'S CIRCLE SUITE KITCHEN
96.41600012,53576,922,DIXIE HIGHWAY,FAZOLI'S
96.4161323662,90052,923,U. S. HIGHWAY 42 SUITE D,ARATA SUSHI
96.4191921177,95591,924,FRANKFORT AVE.,EGGS OVER FRANKFORT
96.4300530419,87482,925,S. 4TH STREET,EDDIE MERLOT'S
96.4318080558,96798,926,RIVER ROAD,WILTSHIRE PANTRY
96.4322948834,49592,927,HURSTBOURNE PARKWAY,CHUCK E CHEESE'S #111
96.4331089441,34933,928,DIXIE HWY,MOBY DICK
96.4378074833,98866,929,SHELBYVILLE RD,JOELLA'S HOT CHICKEN
96.4403288356,35207,930,BROWNSBORO ROAD,PIZZA HUT #013425
96.4419776607,33398,931,CRUMS LN,AMERICAN LEGION DIXIE POST #1
96.4419790746,92407,932,LEXINGTON RD,GAME
96.4434860169,87491,933,DIXIE HIGHWAY,RED DOOR LOUNGE
96.4442066611,66615,934,NEWBURG ROAD,WOW WINGERY
96.4455999478,94043,935,S. 2ND ST.,PIZZA DONISI
96.4457277665,75560,936,W. MAIN STREET,PROOF ON MAIN
96.4476652339,66464,937,S. HURSTBOURNE PARKWAY,MCALISTER'S DELI #1079
96.4480731144,91975,938,NATIONAL TURNPIKE,LA RIVIERA MAYA
96.4483912133,96700,939,BISHOP LN. SUITE B,YUMMY POLLO
96.4488155074,96401,940,S. 2ND ST.,DOUBLE DRAGON II
96.449886632,88208,941,SMYRNA PARKWAY,BORROMEOS
96.4513873657,99651,942,W. MARKET STREET,HOLIDAY INN EXPRESS & SUITES
96.4518116598,96849,943,N 22ND ST,SUBWAY
96.4539951812,87148,944,SHELBYVILLE ROAD,MR G'S SPORTS BAR
96.457566941,94680,945,W BROADWAY,JIMMY JOHN'S
96.4596395566,87593,946,S. 4TH STREET,SICILIAN PIZZA & PASTA
96.4599027118,63767,947,PRESTON HIGHWAY,LA MEXICANA
96.4607993796,32339,948,BARDSTOWN RD,TACO BELL #3677
96.4650974448,86964,949,OUTER LOOP,OLIVE GARDEN
96.4661249926,60382,950,FRANKFORT AVENUE,BLUE DOG BAKERY & CAFE
96.4712368972,99861,951,PRESTON HWY.,NEW WAVE BURRITOS
96.4726837393,86179,952,DUTCHMAN'S LANE,JEWISH MEDICAL CENTER EAST CAFE
96.4774193253,34712,953,TAYLOR BLVD,KFC Y052-034
96.4828852545,100827,954,SOUTHSIDE DRIVE,RICE BOX
96.4828852545,101050,955,SHELBY STATION DRIVE,SYMPHONY AT OAKLAWN
96.4828852545,101210,956,BARDSTOWN RD,EAGLE FOOD & BEER HALL
96.4863050632,89730,957,SHELBYVILLE ROAD,SUPER CHICKEN
96.4876858086,90186,958,BARDSTOWN RD,MARK'S FEED STORE #5
96.4901608043,34898,959,SOUTH 5TH STREET,PESTO'S ITALIAN RESTAURANT
96.4906621347,96481,960,BRECKENRIDGE LN.,RED LOBSTER
96.4934954312,33854,961,W BROADWAY,BROWN HOTEL / MAIN KITCHEN
96.4944046416,34001,962,SHELBYVILLE ROAD,WENDY'S #21
96.4959768442,87039,963,DIXIE HIGHWAY,BONE HEADZ PUB
96.4968965538,79712,964,STONESTREET ROAD,PARK TERRACE
96.5006440614,81372,965,SHELBYVILLE ROAD,HOMEMADE ICE CREAM & PIE KITCHEN
96.5025582748,96322,966,NEWBRIDGE RD.,HOMETOWN PIZZA
96.5055544272,86623,967,TIMBER RIDGE DRIVE,SUBWAY
96.5060722815,89958,968,E INDIAN TRAIL,NEWBURG BOYS AND GIRLS CLUB
96.5061300346,98436,969,BARDSTOWN RD,OLE FRIJOLE MEXICAN RESTARAUNT
96.5066669256,89878,970,SHELBYVILLE RD,SIMPLY THAI
96.5086441398,101019,971,GREENWOOD RD.,BAND CONCESSION
96.5100860346,61839,972,S. HURSTBOURNE PARKWAY,BURGER KING #587
96.5159493189,89673,973,W. BROADWAY,DOUBLE DRAGON #5
96.5170839728,49247,974,TAYLOR AVENUE,OHIO VALLEY VOLLEYBALL CENTER
96.5216586932,93573,975,S. PRESTON ST.,EL TARASCO MEXICAN RESTAURANT #8
96.5219026,33920,976,W BROADWAY,BROWN HOTEL / J. GRAHAM CAFE
96.5227546677,99445,977,BRECKENRIDGE LANE,CHINA 1
96.5262449125,72220,978,BARDSTOWN ROAD,MCALISTER'S DELI # 1149
96.5284327047,69071,979,PRESTON HIGHWAY,DOMINO'S PIZZA #1433
96.5286406504,59265,980,S. HUBBARDS LANE,ATRIA ST. MATTHEWS
96.5295126096,96754,981,S. 3RD ST.,PAPA MURPHY'S KY #40
96.5295126096,96757,982,GOSS AVE.,POST
96.5339684215,77810,983,VON ALLMEN COURT,CHILI'S
96.5384067792,57286,984,NEW CUT ROAD,BURGER KING #546
96.5401420286,99663,985,TAYLORSVILLE RD.,RECBAR
96.5413071968,62593,986,E. KENTUCKY STREET,ST. THERESE CONCESSIONS
96.5418630286,34602,987,PEE WEE REESE ROAD,SENECA GOLF COURSE (SNACK BAR)
96.5474175784,92154,988,S 5TH STREET,ABYSSINIA ETHIOPIAN RESTAURANT
96.5477204514,92019,989,W MAIN ST,MERLE'S WHISKEY KITCHEN
96.5494747381,34791,990,UPPER RIVER RD,RIVER VALLEY CLUB
96.5497529522,34742,991,TAYLORSVILLE RD,WENDY'S
96.5540760452,98626,992,VON ALLMEN CT SUITE 108,WORLD OF BEER
96.5542525565,97997,993,HAMPTON LAKE WAY,SHOGUN JAPANESE STEAKHOUSE
96.5552714948,95915,994,PRESTON HWY.,SPINELLI'S AIRPORT
96.5564024996,33901,995,AUDUBON PLAZA DR,AUDUBON HOSPITAL FOOD SERVICE
96.556519903,32818,996,FERN VALLEY RD,FORD MOTOR CO CAFETERIA
96.5590881281,89593,997,FRANKFORT AVENUE,SILVER DOLLAR
96.5608527847,67309,998,S. FIRST STREET,BRIDGEHAVEN
96.5621843823,57935,999,LANDMARK DRIVE,MALIBU POOL KITCHEN
96.5622612353,79666,1000,S. BROOK STREET,SUBWAY
96.5658552248,83585,1001,MT WASHINGTON ROAD,CORNER TAVERN
96.5659614822,57328,1002,BARDSTOWN ROAD,DOMINO'S PIZZA #1421
96.5676559276,99282,1003,W. BROADWAY,RALLY'S
96.5692063224,60449,1004,SOUTH FLOYD STREET,PAPA JOHN'S PIZZA #9
96.5723409131,97906,1005,SHELBYVILLE RD,BOOMBOZZ CRAFT PIZZA & TAPHOUSE
96.5752915638,54170,1006,EAST MARKET STREET,CHUNG KING PALACE
96.5785341033,92262,1007,S. 3RD STREET,LITTLE JERUSALEM CAFE
96.5796300778,94347,1008,TREVILIAN WAY,ZOO AFRICAN OUTPOST
96.5805376093,90143,1009,S 7TH STREET RD,DOLL HOUSE
96.5812890431,92746,1010,GREENWOOD AVE,AMERICAN LEGION POST 45
96.5979850195,32587,1011,DIXIE HIGHWAY,WENDY'S #170232
96.599365427,34817,1012,BLEVINS GAP RD,VFW POST #1181
96.605770327,99783,1013,S. 7TH ST. ROAD BLDG. 1,CHACO'S TACOS & GYROS #2
96.6072476654,93057,1014,BARRET AVE,WILTSHIRE PANTRY BAKERY & DELI
96.6156500558,35113,1015,7TH STREET RD,DAIRY DEL #2
96.6183756717,80297,1016,SHELBYVILLE ROAD,PANERA BREAD
96.6191396843,75196,1017,E. MARKET ST.,RESIDENCE INN
96.6198808549,97745,1018,CENTRAL AVE,T-BERRY'S
96.6198808549,100114,1019,S. 2ND ST.,COURTYARD CAFE
96.6213581933,81118,1020,TAYLORSVILLE ROAD,QUEEN OF SHEBA
96.6250349516,32613,1021,DIXIE HWY,DIXIE BOWL
96.628385311,90265,1022,S. FLOYD STREET,CENTER PLATE CARDINAL PARK
96.6309778457,44115,1023,BARDSTOWN ROAD,LA BAMBA
96.6315292122,96656,1024,BAXTER AVE.,WARD 426
96.6315292122,99326,1025,PRESTON HWY,RALLY'S
96.6324067191,95463,1026,S. HURSTBOURNE PKWY.,HOLIDAY INN LOUISVILLE EAST
96.6324088242,34338,1027,PRESTON HWY,WENDY'S
96.634120353,90496,1028,BLANKENBAKER PKWY,QDOBA MEXICAN GRILL
96.634483889,97524,1029,DIXIE HWY,MCDONALD'S
96.6381457227,46435,1030,TEN PIN LANE,ST. MATTHEWS LITTLE LEAGUE
96.639116739,33783,1031,BRADFORD DR,FRAZIER'S BALL PARK CONC.
96.6391313063,33761,1032,N. 33RD STREET,WRIGHT PLACE
96.6414411171,33665,1033,OUTER LOOP,WENDY'S
96.6427194404,35088,1034,OUTER LOOP,PIZZA HUT #013427
96.6429527476,84063,1035,S. PRESTON STREET,ZANZABAR
96.6435083034,84290,1036,LEXINGTON ROAD,SOUTHERN BAPTIST THEOLOGICAL SEMINARY-DINING ROOM
96.6452502236,33032,1037,BLUEGRASS AVE,HAZELWOOD CENTER
96.6456397401,99240,1038,SHELBYVILLE ROAD,SAMURAI SUSHI & HIBACHI
96.6456397401,100442,1039,TAYLORSVILLE ROAD,MCDONALD'S
96.6520121006,80593,1040,"S. 8TH STREET, SUITE 43",AFRICAN COFFEE SHOP
96.6536775002,74006,1041,BRECKENRIDGE LANE,DOMINO'S PIZZA #1428
96.6543416557,92126,1042,SHELBYVILLE RD,HEINE BROTHERS
96.6606128779,34363,1043,PRESTON HWY,PIZZA HUT #013416
96.6648268432,44224,1044,CRUMS LANE,CHINESE EXPRESS
96.6685723423,34366,1045,PRESTON HWY,ARBY'S #325
96.6690536259,96303,1046,MURPHY LN.,CORNER PIZZA & PUB
96.6710481275,95800,1047,BEULAH CHURCH RD.,CHINA CHEF
96.6713986254,100057,1048,BARDSTOWN RD.,YANG KEE NOODLE
96.6713986254,100266,1049,BRECKENRIDGE LANE,FIRST WATCH - THE DAYTIME CAFE
96.6713986254,100273,1050,TERRA VIEW TRAIL,ZAXBY'S OF OLD HENRY
96.6713986254,100436,1051,SHELBYVILLE ROAD,MCDONALD'S #3891
96.6713986254,100460,1052,NEW LAGRANGE ROAD,RED BARN KITCHEN
96.6713986254,100913,1053,TIMBER RIDGE DR,GUSTAVOS MEXICAN GRILL
96.6713986254,101055,1054,DIXIE HWY,GOLDEN CORRAL
96.6713986254,101121,1055,PRESTON HWY,GOLDEN CORRAL
96.6713986254,101217,1056,CANE RUN RD,SANDI'S KITCHEN
96.6713986254,101239,1057,SHELBYVILLE RD,NAHYLA'S RESTAURANT
96.6713986254,101308,1058,W OAK ST,WOW WINGS
96.6713986254,101460,1059,S. FLOYD STREET,STARBUCKS
96.6713986254,101477,1060,EMBASSY SQUARE BLVD,MARRIOTT LOUISVILLE EAST
96.6713986254,101490,1061,ST. RITA DR,JERUSALEM KITCHEN
96.6713986254,101503,1062,PRESTON HWY,KING'S FAST FOODS
96.6713986254,101700,1063,TERMINAL DR,COAL'S ARTISAN PIZZA
96.6767719204,90698,1064,STEIER LANE,JASMIN BAKERY
96.6790473643,79664,1065,HURSTBOURNE GEM LANE,SMOKEY BONES BAR & FIRE GRILL
96.6845782564,94260,1066,PRESTON HWY.,THAI NOODLES
96.6904083934,66693,1067,TIMBER RIDGE ROAD,MCDONALD'S #7536
96.6909863111,83346,1068,BARDSTOWN ROAD,SUBWAY #1715
96.6937622621,68661,1069,S. HURSTBOURNE PARKWAY,BONEFISH GRILL
96.6980358591,84022,1070,DIXIE HIGHWAY,PAPA JOHN'S
96.6997375557,73985,1071,CHAMBERLAIN LANE,PENN STATION
96.7044723851,54390,1072,SOUTH 4TH STREET,STARBUCKS COFFEE
96.7047575801,60993,1073,S. FLOYD STREET,SERVICE AMERICA STAND #15 / PAPA JOHNS STADIUM
96.7065361978,84374,1074,SHELBYVILLE ROAD,FAT JIMMY'S FOUR
96.7108274668,87609,1075,ALLIANT AVENUE,LOGAN'S ROADHOUSE
96.7108788243,83669,1076,WHIPPS MILL ROAD,MAGNOLIA SPRINGS
96.7184664019,83147,1077,SHELBYVILLE ROAD,BUFFALO WILD WINGS
96.7229163958,100221,1078,BARDSTOWN RD.,DEBRY CITY ANTIQUE MALL CAFE
96.723970414,92330,1079,SHELBYVILLE RD,QDOBA
96.7247689933,77279,1080,DIXIE HWY,LITTLE CAESARS
96.7255082267,90033,1081,PRESTON HIGHWAY,MALE HIGH SCHOOL FOOTBALL CONCESSION STAND
96.7258072737,83232,1082,DIXIE HIGHWAY,BOB EVANS #561
96.7266761084,77846,1083,SHELBYVILLE ROAD,EL NOPAL
96.7306803716,64329,1084,E. MAIN STREET,CENTERPLATE / OVERLOOK GRILL #152
96.7319696507,91803,1085,BROWNSBORO RD,CAFE AROMA
96.7338765487,74005,1086,KLONDIKE LANE,ST MARTHA'S CONCESSION STAND
96.7345455646,74670,1087,N. HUBBARDS LANE,SALSA RITA'S
96.7361449388,92328,1088,DIXIE HWY,HOT LEGS
96.7365863521,97641,1089,N. HURSTBOURNE PKWY,LA COCINA DE MAMA
96.7369662613,96186,1090,S. ENGLISH STATION RD.,FIESTA TIME AMIGOS
96.7400761936,90157,1091,BARDSTOWN ROAD,QDOBA MEXICAN GRILL #2029
96.7418350305,86390,1092,NEW LAGRANGE ROAD,SUBWAY
96.7434213302,93180,1093,TAYLORSVILLE RD.,MCDONALD'S
96.7488517923,60981,1094,S. FLOYD STREET,MAIN CLUB / PAPA JOHNS CARDINAL STADIUM
96.7548152007,61011,1095,S. FLOYD STREET,SERVICE AMERICA BAR #16 / PAPA JOHNS STADIUM
96.7550918799,83510,1096,N. HURSTBOURNE LANE,SUBWAY
96.7561100907,34512,1097,W. BROADWAY,QUICK WOK
96.7598241294,35129,1098,BRECKINRIDGE LANE,GRAETER'S ICE CREAM
96.7600546954,90588,1099,BLANKENBAKER PKWY,BEEF O'BRADY'S
96.760435424,51482,1100,OUTER LOOP,BURGER KING #541
96.7618867621,85862,1101,PARK ROAD,VILLAGE ANCHOR PUB & ROOST
96.7676767702,67319,1102,S. 5TH STREET,CATHEDRAL OF THE ASSUMPTION
96.7687317728,90270,1103,DIXIE HWY,PAPA MURPHY'S
96.7749718898,89691,1104,PLANTSIDE DRIVE,RAMADA PLAZA
96.7807735468,94985,1105,E. MAIN ST.,WATERSIDE CAFE
96.7808507651,44083,1106,HURSTBOURNE PARKWAY,CHILI'S BAR & GRILL
96.7853943192,83052,1107,ZORN AVENUE,RAMADA DOWNTOWN NORTH
96.7897349953,55705,1108,OUTER LOOP,TEXAS ROADHOUSE
96.7938009234,84286,1109,POPLAR LEVEL ROAD,SHIRAZ MEDITERRANEAN GRILL
96.7938431261,96912,1110,OUTER LOOP,SENOR IGUANAS
96.7944429576,35109,1111,7TH STREET RD,WHITE CASTLE #11
96.8017740788,97132,1112,FRANKFORT AVE.,CON HUEVOS
96.8025945597,90912,1113,TAYLORSVILLE ROAD,BURGER KING
96.8044416211,68548,1114,WATTERSON TRAIL,MID AMERICAN SPORTS CENTER
96.8054214505,53827,1115,S. HURSTBOURNE LN-STE. 107,PAPA JOHN'S PIZZA #50
96.8054914834,80688,1116,DIXIE HIGHWAY,BEARNO'S
96.8102912479,33267,1117,LOWER HUNTERS TRACE,VFW MILLCREEK POST #5421
96.8147713807,71714,1118,W. MAIN STREET,HEINE BROS. COFFEE
